gene_id	gene_name	SRR3222409_KO	SRR3222410_KO	SRR3222411_KO	SRR3222412_WT	SRR3222413_WT	SRR3222414_WT
ENSMUSG00000024949	Sf1	9.81624326368627	9.95012359584539	9.91916603973602	9.90498499964019	9.89382769424483	9.73078460690095
ENSMUSG00000024952	Rps6ka4	8.13177175692506	8.27692449778177	8.26549129081589	8.33297502908238	8.10764298235315	8.27683981146742
ENSMUSG00000024953	Prdx5	10.0348707936708	9.69924972014256	9.71589157761017	9.69143399427903	9.88714719985999	9.95143369530427
ENSMUSG00000024955	Esrra	8.3746467387196	8.47731116410523	8.32278797486195	8.39322263140479	8.23248470033396	8.09305825908048
ENSMUSG00000024957	Kcnk4	7.04554269140627	6.98237416409738	6.69309390772734	6.99827770286894	6.87989438758328	6.9259144555803
ENSMUSG00000024958	Gpr137	8.33412028953086	8.36793964262832	8.26549129081589	8.44706713617716	8.4277540987777	8.45568212299044
ENSMUSG00000024959	Bad	8.79621397544246	8.7321937990583	8.81703490031702	8.70579770540217	8.76822116348749	8.82460204674055
ENSMUSG00000024960	Plcb3	8.53742852594854	8.81478070071187	8.73972774476186	8.7805604173863	8.67343827528501	8.61857112481945
ENSMUSG00000024962	Vegfb	8.38456521912795	8.41418703138511	8.19897651619142	8.22367873420341	8.29680364915485	8.34099833297547
ENSMUSG00000024963	Dnajc4	7.92139959100253	7.87748534996017	7.85732224938396	7.77688202334895	7.79543018702983	7.807036897797
ENSMUSG00000024965	Fermt3	7.74880931464274	7.69071976901655	7.65554685409478	7.619490246537	7.63837969696932	7.55241479474891
ENSMUSG00000024966	Stip1	9.65275704899443	9.42050232559594	9.573362370836	9.65527124233556	9.52900716200939	9.36570224946997
ENSMUSG00000024968	Rcor2	7.51072996706155	7.66438239001078	7.5397588281332	7.59556676799289	7.69660401443842	7.59118601885856
ENSMUSG00000024969	Mark2	8.44710446506785	8.6439129036139	8.49913005723016	8.58940800017493	8.49769595061531	8.30477021510553
ENSMUSG00000024970	Spindoc	8.26511668745393	7.99703863536416	8.28297977258308	8.05919984405968	8.0422549841702	8.12047691925504
ENSMUSG00000024972	Lgals12	7.19030775527518	7.21921004677553	7.08743043505694	6.81787819900811	6.92179713828805	7.19406889549228
ENSMUSG00000024973	Plaat5	6.69309390772734	6.69309390772734	6.69309390772734	6.81787819900811	6.69309390772734	6.69309390772734
ENSMUSG00000024974	Smc3	9.16787238089942	9.21384109428401	9.29397601181975	9.31530279647794	9.29790475835701	9.284641078019
ENSMUSG00000024975	Pdcd4	9.11594355217924	8.8655446930084	9.0658122122522	8.90366240489529	8.80721777674282	9.00499552225998
ENSMUSG00000024976	Shoc2	8.51546429345386	8.61122447267851	8.63170301108027	8.63846308229387	8.71219874061258	8.73709797730015
ENSMUSG00000024978	Gpam	8.8820431533207	9.07054165322089	8.99235730797218	8.81506678081634	8.82482768703998	8.90941855401634
ENSMUSG00000024979	Tectb	6.69309390772734	6.92942181245522	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000024981	Acsl5	8.66164321366158	8.5945553799363	8.7634102367241	8.41865068630935	8.47866783409437	8.59347002920801
ENSMUSG00000024982	Zdhhc6	8.50209496821285	8.57197820025438	8.58306519770873	8.47139523701484	8.53854656595052	8.47974793946694
ENSMUSG00000024983	Vti1a	8.0683755321064	8.36118356570591	8.14800931090451	8.30561486121947	8.40758535344444	8.21388996863441
ENSMUSG00000024985	Tcf7l2	8.15613392128995	8.1210467356186	8.25368281864538	8.0189912289542	8.17926938905159	8.23363175009872
ENSMUSG00000024986	Hhex	7.47360118375815	7.50203452827781	7.51439283053638	7.24789523802139	7.49744871490815	7.4903018946431
ENSMUSG00000024987	Cyp26a1	6.69309390772734	6.86029628209775	6.90434364114117	6.69309390772734	6.82522789473628	6.69309390772734
ENSMUSG00000024989	Cep55	8.07488530046506	8.1210467356186	8.03111614207647	8.05425651805912	8.24189700903079	7.70578729372863
ENSMUSG00000024990	Rbp4	7.44773245913554	7.51827916543745	7.56430648825622	7.24789523802139	7.08839667164651	7.55241479474891
ENSMUSG00000024991	Eif3a	10.2115599215719	10.3152315884573	10.3761550874433	10.3837108654653	10.3703116902607	10.3903997454591
ENSMUSG00000024992	Pde6c	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000024993	Fam45a	8.38456521912795	8.19387817028038	8.30589384029759	8.30561486121947	8.38707109325938	8.4916048380522
ENSMUSG00000024997	Prdx3	9.17055092920241	8.89685116822534	9.00217116371823	8.9085483786674	8.90400116552772	9.08178142953585
ENSMUSG00000024998	Plce1	7.98696384952957	8.18601747156332	7.94004602305768	8.26537679550408	8.22299384601863	8.38046428606518
ENSMUSG00000024999	Noc3l	7.83490841212798	7.81177968722202	7.79489457320354	7.98778883427011	7.89125644847401	7.83607603017946
ENSMUSG00000025001	Hells	7.97275459768866	7.95873900758381	7.91594717137024	8.05919984405968	8.0422549841702	7.84319886085153
ENSMUSG00000025002	Cyp2c55	6.83727858405132	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000025003	Cyp2c39	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000025004	Cyp2c40	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000025006	Sorbs1	8.36965626212087	9.29175249345463	9.11463205715289	9.5695561434577	9.29790475835701	8.87789061137841
ENSMUSG00000025007	Aldh18a1	8.93734845443544	8.80533416560854	8.96582668660804	8.74786872885131	8.69940923059631	8.70102350749055
ENSMUSG00000025008	Tctn3	7.69292847980337	7.82305025841794	7.56430648825622	7.72287213317873	7.55691638056771	7.71399499446393
ENSMUSG00000025010	Ccnj	7.78421668005227	7.84519655136534	7.87443409338318	7.80908440113887	7.79543018702983	7.70578729372863
ENSMUSG00000025013	Tll2	7.19030775527518	7.31424918855216	7.28693123132364	7.51910473503292	7.40968540314945	7.50102147136271
ENSMUSG00000025014	Dntt	6.69309390772734	6.69309390772734	6.69309390772734	6.81787819900811	6.69309390772734	6.69309390772734
ENSMUSG00000025016	Tm9sf3	10.5427267578405	10.65762486761	10.7052879782014	10.7433345959738	10.9149264316911	10.8591766412914
ENSMUSG00000025017	Pik3ap1	7.64344077437085	7.56501043453689	7.55213047081331	7.61159402064209	7.50769446997602	7.56228934379988
ENSMUSG00000025019	Lcor	7.01496686044172	7.24458786407488	7.30494214112459	7.37053765782871	7.29445649591727	7.11709790375297
ENSMUSG00000025020	Slit1	6.83727858405132	6.86029628209775	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000025024	Smndc1	8.78909633843791	8.74715805175426	8.8430378787135	8.72560302235044	8.81311433171235	8.76587656339372
ENSMUSG00000025025	Mxi1	8.77834586266099	8.82882286292515	8.90761740209233	8.98665846884532	8.9915751019344	9.13302797622993
ENSMUSG00000025026	Add3	10.1252917813994	10.1665749653379	10.3154097131649	10.2245108716763	10.3189128509429	10.1651900491051
ENSMUSG00000025027	Xpnpep1	9.47612807114506	9.3963099319421	9.25671752658804	9.29351068813491	9.31619688235462	9.24774445977507
ENSMUSG00000025034	Trim8	8.86868438136711	8.89242433335341	8.8649204492914	8.84356446637563	8.72800762897763	8.74996807370758
ENSMUSG00000025035	Arl3	8.95946337458644	8.69658144056899	8.77120852422287	8.92550777998667	8.83354394301793	8.93466333684394
ENSMUSG00000025036	Sfxn2	8.06182589418193	7.98759663051025	7.97897561937507	8.15358676611237	7.990421432409	7.93779625489655
ENSMUSG00000025041	Nt5c2	8.28140891520872	8.29856684610638	8.37205835560157	8.15358676611237	8.26509404848682	8.34988318664015
ENSMUSG00000025047	Pdcd11	8.20907080954638	8.2913975766365	8.27717969903295	8.38585696655967	8.22299384601863	8.01830777599235
ENSMUSG00000025049	Taf5	7.59082357054449	7.59466933913055	7.62251956693289	7.60362022152739	7.58500378290221	7.52200294172324
ENSMUSG00000025050	Pcgf6	7.71195185758425	7.87748534996017	7.7856273331507	7.52798695080971	7.75116261263842	7.51158650223789
ENSMUSG00000025060	Slk	8.97503641371064	9.01108273670279	9.09044406686721	9.09689530824337	9.1234998900107	9.06677301235134
ENSMUSG00000025064	Col17a1	6.98110478715535	7.10151841841227	7.11447152579288	6.90909222265366	6.92179713828805	7.02199656034898
ENSMUSG00000025066	Sfr1	10.0160723673441	9.83473671510913	9.95063683871582	9.93762500873563	9.99290125419364	10.0425871272898
ENSMUSG00000025068	Gsto1	8.54610589653639	8.22478315850934	8.44485905821914	8.1399388949485	8.0079867872511	8.1681642375154
ENSMUSG00000025069	Gsto2	7.14735678640726	7.21921004677553	6.95170575136151	7.10567818802144	7.20237706008236	7.09548308286407
ENSMUSG00000025075	Habp2	6.83727858405132	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.82761009188626
ENSMUSG00000025076	Casp7	8.31855558467234	8.36118356570591	8.30589384029759	8.2065617195896	8.30126350958609	8.25783703342413
ENSMUSG00000025077	Dclre1a	7.51072996706155	7.66438239001078	7.75725120950875	7.78989762216903	7.79543018702983	7.73816963729095
ENSMUSG00000025078	Nhlrc2	8.27600371708187	8.39458588168653	8.37740813263337	8.51864142146978	8.52014611845788	8.50723728528743
ENSMUSG00000025081	Tdrd1	6.89691715038443	6.86029628209775	6.90434364114117	6.69309390772734	6.69309390772734	6.82761009188626
ENSMUSG00000025082	Vwa2	6.89691715038443	6.86029628209775	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000025083	Afap1l2	10.7166672142812	10.8135273500504	10.8386513253356	10.6639712905256	10.7451390808135	10.5302905448943
ENSMUSG00000025085	Ablim1	8.92454300944601	9.02719920742282	9.05645724121377	8.90121258890062	8.74672426143791	9.0941613996071
ENSMUSG00000025086	Trub1	7.84309828685593	7.72878313978105	7.67686383984754	7.79633729338047	7.82380729472519	7.69750175450004
ENSMUSG00000025089	Gfra1	8.42820603826745	8.74715805175426	8.67014475027652	8.97511604572221	8.93652205738799	9.10398384395177
ENSMUSG00000025090	Ccdc172	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.82522789473628	6.69309390772734
ENSMUSG00000025091	Pnliprp2	6.69309390772734	6.69309390772734	6.69309390772734	6.86951062302783	6.69309390772734	6.69309390772734
ENSMUSG00000025092	Hspa12a	10.8337011042346	11.1269270439736	11.0391335575237	11.1546013612821	10.9878917551938	10.954804077346
ENSMUSG00000025094	Slc18a2	7.47360118375815	7.33570294006724	7.37195268803299	7.41342622934044	7.42128731376633	7.63714592866237
ENSMUSG00000025154	Arhgap19	11.1130771255156	11.3960276363153	11.2217600365057	11.8422719238528	11.9343827671257	11.7703300328748
ENSMUSG00000025157	Zdhhc16	8.23182133285786	8.4649468189558	8.44485905821914	8.46449396995092	8.43969499899711	8.2482163643157
ENSMUSG00000025159	Mms19	8.64177625859041	8.55477240028839	8.72772063134401	8.63243495158177	8.7248614426533	8.56415150782977
ENSMUSG00000025171	Ubtd1	8.11938506472517	8.1210467356186	7.97897561937507	7.91105828065956	7.75869132236051	7.76170758361752
ENSMUSG00000025172	Ankrd2	7.24831838251876	7.63719948245307	7.30494214112459	6.90909222265366	6.92179713828805	6.88325973737487
ENSMUSG00000025176	Hoga1	7.31696947023846	7.16418266913408	7.18655222279839	7.24789523802139	7.25041500396184	7.31933121161042
ENSMUSG00000025178	Pi4k2a	8.41864448751268	8.53732441399545	8.52302360378843	8.67987325255492	8.64357080001145	8.4717788041069
ENSMUSG00000025184	R3hcc1l	8.02165585751826	7.94893553669015	7.92404477052335	7.86440838523802	7.89125644847401	7.94421990203063
ENSMUSG00000025185	Loxl4	6.94262189687933	7.02694047235869	6.99158045856975	6.97177358161501	6.95708579526237	7.04822193928885
ENSMUSG00000025188	Hps1	7.75779123359979	7.78882286296001	7.71797418825387	7.82166028445794	7.77356400306609	7.65483418254366
ENSMUSG00000025189	Cnnm1	6.89691715038443	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000025190	Got1	8.18585208933739	8.24742111341762	8.21750677971376	8.13074542020377	8.2512322996085	8.20890025999027
ENSMUSG00000025192	Entpd7	7.826647397806	7.72878313978105	7.83106980255017	7.92799898756205	8.03095601703028	8.01830777599235
ENSMUSG00000025193	Cutc	7.43442825115944	7.26879677627666	7.41789192068809	7.40296575511018	7.33532579937589	7.44574364536933
ENSMUSG00000025194	Abcc2	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000025195	Dnmbp	8.00097995389912	8.23237928038137	8.23573847875822	8.06412033644519	8.19403395388826	8.0985976928779
ENSMUSG00000025196	Cpn1	6.83727858405132	6.69309390772734	6.69309390772734	6.81787819900811	6.69309390772734	6.69309390772734
ENSMUSG00000025197	Cyp2c23	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.82522789473628	6.69309390772734
ENSMUSG00000025198	Erlin1	8.20907080954638	8.31277406708146	8.22361661849986	8.33683194276843	8.20377013286913	8.28622498661868
ENSMUSG00000025199	Chuk	8.48857816745224	8.50167001746126	8.52774708936042	8.46794950067211	8.65026924962756	8.4916048380522
ENSMUSG00000025200	Cwf19l1	7.76668497023429	7.7771275919986	7.71797418825387	7.82166028445794	7.71253931549595	7.61907195688392
ENSMUSG00000025202	Scd3	6.69309390772734	6.69309390772734	6.84253668835852	6.86951062302783	6.69309390772734	6.69309390772734
ENSMUSG00000025203	Scd2	12.4467407684927	13.0379935758022	12.8276754760338	13.7836976895855	13.8166897603855	14.074285037118
ENSMUSG00000025204	Ndufb8	9.84118090605054	9.72597197844121	9.67463976009007	9.5962701232839	9.56655651182011	9.67055102765824
ENSMUSG00000025207	Sema4g	8.60932295407031	9.12002005732758	8.80572946759331	9.56053621051508	9.41360190156312	9.23447980471749
ENSMUSG00000025208	Mrpl43	9.01168241312558	8.88352559431977	8.84671055344191	8.9085483786674	9.03701203282633	8.99175668192939
ENSMUSG00000025209	Twnk	8.2867889434762	8.37465741708167	8.26549129081589	8.43294265325558	8.55307204585341	8.54169954872315
ENSMUSG00000025212	Sfxn3	8.84155013957803	9.03518496246097	8.95573913518067	8.77246492081918	8.71537619522108	8.77218533535863
ENSMUSG00000025213	Kazald1	7.19030775527518	7.21921004677553	7.26832418150057	6.99827770286894	7.18527654711123	7.34672009991863
ENSMUSG00000025215	Tlx1	7.04554269140627	6.92942181245522	6.95170575136151	6.90909222265366	6.69309390772734	6.88325973737487
ENSMUSG00000025216	Lbx1	7.01496686044172	7.35641952900921	7.02666402593573	6.86951062302783	6.69309390772734	6.82761009188626
ENSMUSG00000025217	Btrc	7.94372914604354	8.12938051722638	8.06683481353354	8.20224160826547	8.08628627309111	8.15774361873988
ENSMUSG00000025218	Poll	7.89855894136011	7.74111473402587	7.88287829128547	7.79633729338047	7.96046386507574	7.85026899872519
ENSMUSG00000025219	Fgf8	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000025220	Oga	9.5712495122525	9.52162633997771	9.47106448307759	9.51765076073137	9.61780263168756	9.7369767559663
ENSMUSG00000025221	Kcnip2	6.94262189687933	7.06613893438547	6.84253668835852	7.04527212457743	7.32201590627306	7.21146857957656
ENSMUSG00000025223	Ldb1	9.39683680302537	9.4906338597814	9.43600283529278	9.32964040740912	9.28143699970634	9.23447980471749
ENSMUSG00000025224	Gbf1	8.94687163489798	9.13118414303617	9.05332432557829	9.13446037743905	9.10002927819599	8.83663358279007
ENSMUSG00000025225	Nfkb2	8.25963428093441	8.34068034283015	8.44485905821914	8.49861599095764	8.37459089771717	8.3454491397209
ENSMUSG00000025226	Fbxl15	8.00791758888913	7.84519655136534	7.67686383984754	8.05425651805912	8.13891211570679	8.1150482091113
ENSMUSG00000025227	Mfsd13a	7.36361029071226	7.26879677627666	7.30494214112459	7.55402475117142	7.53760992640835	7.59118601885856
ENSMUSG00000025228	Actr1a	9.92901501535853	10.1559706826728	9.99735802743976	10.1441738937213	10.311983516842	10.059887788367
ENSMUSG00000025229	Pitx3	7.01496686044172	7.13399958654891	7.02666402593573	6.69309390772734	6.69309390772734	6.82761009188626
ENSMUSG00000025231	Sufu	8.1975214121893	8.14586055155956	8.27717969903295	8.32132757207181	8.25587152705765	8.14722405001593
ENSMUSG00000026931	1700019N19Rik	6.69309390772734	6.69309390772734	6.69309390772734	6.81787819900811	6.69309390772734	6.69309390772734
ENSMUSG00000032648	Pygm	8.85857500609021	9.85463640613291	9.16174232766105	8.39688847533536	7.74357052460523	8.33204584321899
ENSMUSG00000032702	Kank1	8.10053724839414	8.07839214432852	8.1545094712382	8.18918079475136	8.13376221341892	8.32754385628643
ENSMUSG00000032773	Chrm1	7.30057450679563	7.43312435918494	7.32240821954365	7.21974477995123	7.32201590627306	7.09548308286407
ENSMUSG00000032808	Cyp2c38	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000032946	Rasgrp2	8.35961180987265	8.36118356570591	8.41419865027314	8.3521343250553	8.38292556227493	8.63619801642758
ENSMUSG00000033033	Calhm2	7.53448201578797	7.50203452827781	7.59973972763598	7.43386856879857	7.33532579937589	7.57204002277272
ENSMUSG00000033053	1700028P14Rik	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000033207	Mamdc2	8.03521632839711	8.03397245707075	8.07383692677776	8.13535177467108	7.99630968283033	8.04768364770784
ENSMUSG00000033417	Cacul1	8.70046651088777	8.80533416560854	8.79050049226678	8.86642590628713	8.85934813031565	8.82762037973085
ENSMUSG00000033478	Fam160b1	8.33926294704663	8.32681031752296	8.54180995905046	8.49186747298351	8.46322856934981	8.51497939669384
ENSMUSG00000033610	Pank1	7.59082357054449	7.62326753836702	7.83106980255017	7.99305483800103	7.88471899502938	8.07061138178509
ENSMUSG00000033717	Adra2a	7.97988378123988	7.76528131384049	7.7856273331507	7.95015022201291	7.82380729472519	7.96951474499916
ENSMUSG00000033760	Rbm4b	8.25412555423942	8.12938051722638	8.12161800239865	8.29767830169139	8.13891211570679	8.109592324478
ENSMUSG00000033768	Nrxn2	7.34845668209767	7.4147721724162	7.41789192068809	7.43386856879857	7.49744871490815	7.54241201228059
ENSMUSG00000033863	Klf9	8.70809100685065	8.8655446930084	8.8207816002765	8.71715258378418	8.67343827528501	8.83663358279007
ENSMUSG00000034108	Ccs	8.47031983210937	8.2548683796796	8.43472537066063	8.3521343250553	8.36197809787258	8.44755295711508
ENSMUSG00000034117	Ptgdr2	6.83727858405132	6.86029628209775	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000034321	Exosc1	8.33926294704663	8.29856684610638	8.17378429077021	8.22367873420341	8.18913402923453	8.15774361873988
ENSMUSG00000034336	Ina	6.94262189687933	6.86029628209775	6.99158045856975	7.08659856318549	7.14907911257911	7.15723618563183
ENSMUSG00000034371	Tkfc	7.86725629128219	7.60909465956251	7.71797418825387	7.95561294528924	7.90420238367513	7.85728743008629
ENSMUSG00000034445	Cyb561a3	7.79285881891131	7.86684178414071	7.82215563377793	7.8402156647	7.83768157891377	7.85026899872519
ENSMUSG00000034459	Ifit1	7.19030775527518	7.24458786407488	7.41789192068809	7.20506248841134	7.01619224930028	7.21146857957656
ENSMUSG00000034616	Ssh3	7.43442825115944	7.31424918855216	7.41789192068809	7.45371568996113	7.58500378290221	7.65483418254366
ENSMUSG00000034659	Tmem109	9.39229510208267	9.34344312564958	9.30963791808541	9.06693414618229	9.20695507923138	9.06173260566269
ENSMUSG00000034765	Dusp5	7.34845668209767	7.33570294006724	7.28693123132364	7.30011263982786	7.16753551133035	7.34672009991863
ENSMUSG00000034820	Cpsf7	8.79975816817149	8.85189487491076	8.97250927489252	8.96113114304643	8.87907136594422	8.83663358279007
ENSMUSG00000035049	Rrp12	7.55751159453308	7.84519655136534	7.70787716367183	7.70884313790229	7.74357052460523	7.60988312149206
ENSMUSG00000035171	1110059E24Rik	8.40900620027865	8.2016841993044	8.22361661849986	8.22791786142139	8.31454142157821	8.32302450159154
ENSMUSG00000035173	Ccdc186	8.15613392128995	8.39458588168653	8.24175132106369	8.51864142146978	8.47097269400783	8.4717788041069
ENSMUSG00000035179	Ppp1r32	6.69309390772734	6.92942181245522	6.69309390772734	6.81787819900811	6.69309390772734	6.82761009188626
ENSMUSG00000035283	Adrb1	6.69309390772734	6.86029628209775	6.84253668835852	6.81787819900811	6.69309390772734	6.9259144555803
ENSMUSG00000035342	Lzts2	9.40812592392685	9.80775794770154	9.61767103199614	9.8422857209268	9.70585584815539	9.61604945554128
ENSMUSG00000035372	1810055G02Rik	8.84155013957803	8.76194998327546	8.66593070260045	8.63243495158177	8.72170750325886	8.66046872798496
ENSMUSG00000035735	Dagla	8.34948128442029	8.74715805175426	8.52774708936042	8.9820535437556	8.89850199263473	8.62917687108327
ENSMUSG00000035783	Acta2	9.61840742035469	9.70902604685656	9.80221880884288	8.70294313165887	8.72170750325886	9.5593288950956
ENSMUSG00000035804	Ins1	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000035818	Plekhs1	6.89691715038443	7.06613893438547	6.90434364114117	6.99827770286894	6.98814330505843	6.99344748971509
ENSMUSG00000035885	Cox8a	11.0396620859799	10.7234672118659	10.55607406519	10.5085171409515	10.5815258248267	10.6649428830124
ENSMUSG00000036097	Slf2	8.20907080954638	8.20943645980547	8.26549129081589	8.28968712086001	8.28783216935718	8.20388838686729
ENSMUSG00000036098	Myrf	7.40701081549491	7.4147721724162	7.20826881651068	7.14134511592627	7.26549218942222	7.17601683243959
ENSMUSG00000036192	Rorb	6.89691715038443	6.86029628209775	7.02666402593573	6.90909222265366	6.69309390772734	6.82761009188626
ENSMUSG00000036278	Macrod1	7.89082660743633	8.08705871599216	7.80407018270663	7.58743148284636	7.47651390835236	7.57204002277272
ENSMUSG00000036372	Tmem258	9.34838365975693	9.06276497895787	9.09956565866371	9.13446037743905	9.21132288297361	9.2455426430344
ENSMUSG00000036450	Hif1an	8.44240752152129	8.7170527268569	8.60097098025602	8.54159973554426	8.44759046853201	8.567854306981
ENSMUSG00000036748	Cuedc2	12.5036283476696	12.3488997699482	12.3513574552025	12.758854952943	12.8352190780232	12.9424494199403
ENSMUSG00000036908	Unc93b1	8.5110240118631	8.61122447267851	8.69513941243137	8.33297502908238	8.32331013392727	8.57889701246038
ENSMUSG00000036961	Wnt8b	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000037071	Scd1	9.72081753389509	10.2184400204465	10.1216807546372	11.1565648450413	11.1798506446242	11.7725609571481
ENSMUSG00000037126	Psd	7.22970941221727	7.50203452827781	7.3393737593904	7.44386353180665	7.38585091417568	7.4903018946431
ENSMUSG00000037263	Aldh3b3	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000037349	Nudt22	7.61228013243432	7.65090114042147	7.687325786163	7.57090619034878	7.72819051024332	7.59118601885856
ENSMUSG00000037418	Best1	7.01496686044172	7.02694047235869	7.05833993509113	6.94242986723758	6.92179713828805	6.96183502500662
ENSMUSG00000037451	Slc22a20	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000037477	Tbx10	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000037578	Pkd2l1	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000037603	Gm5519	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000037847	Nmrk1	7.62279887849709	7.63719948245307	7.5397588281332	7.65033799746513	7.81679309693048	7.807036897797
ENSMUSG00000037916	Ndufv1	9.46538397881252	9.37788243468764	9.2100605682585	9.39746729268743	9.27936449608164	9.26305830551926
ENSMUSG00000038155	Gstp2	6.69309390772734	7.19248484467531	7.28693123132364	7.12389182698717	7.14907911257911	7.41033874581665
ENSMUSG00000038274	Fau	11.9951115679199	11.4167642082492	11.5124403616744	11.439715005106	11.6474562529731	11.7429066345348
ENSMUSG00000038498	Catsper1	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000038658	Ric1	8.21480144858622	8.33376582025567	8.29449338452379	8.40054310067099	8.43174755689465	8.5454699215203
ENSMUSG00000038754	Elovl3	6.89691715038443	6.92942181245522	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000038812	Trmt112	8.83811832656479	8.7221196830211	8.73972774476186	8.67111294303963	8.66356056544598	8.65358169325724
ENSMUSG00000038843	Gcnt1	7.9062311089174	7.92903856940271	7.97897561937507	8.13535177467108	8.09166512457565	8.09305825908048
ENSMUSG00000039097	Rln1	6.83727858405132	6.69309390772734	6.69309390772734	6.69309390772734	6.87989438758328	6.69309390772734
ENSMUSG00000039126	Prune2	7.36361029071226	7.53417735913163	7.48812947150172	7.37053765782871	7.44390942851504	7.44574364536933
ENSMUSG00000039148	Sart1	8.74923194529514	8.83810076217769	8.74767049668579	8.75062497521463	8.64692446749655	8.76587656339372
ENSMUSG00000039330	Tsga10ip	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000039652	Cpeb3	7.07362543439183	7.29197880876875	7.32240821954365	7.21974477995123	7.08839667164651	7.60058891247527
ENSMUSG00000039699	Batf2	6.89691715038443	7.13399958654891	7.18655222279839	6.94242986723758	6.87989438758328	6.96183502500662
ENSMUSG00000039901	Armh3	8.02165585751826	7.97806739489428	8.02382520386757	8.03928689281578	8.08628627309111	8.05346204942304
ENSMUSG00000039982	Dtx4	8.81033294098558	8.82415898192735	8.85766693745971	8.95643648789532	8.850803337952	8.81550475355115
ENSMUSG00000040018	Cox15	8.404157833162	8.54898369416656	8.4796738831102	8.40781901117036	8.56742922725588	8.37180707858501
ENSMUSG00000040022	Rab11fip2	8.04860457761527	8.02486049474607	8.02382520386757	8.28567076928562	8.24657418804592	8.43525581826587
ENSMUSG00000040065	Pfpl	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000040105	Plpp6	7.92889813566244	7.82305025841794	8.01648322962674	7.77688202334895	7.81679309693048	7.91168225124242
ENSMUSG00000040247	Tbc1d10c	7.04554269140627	7.19248484467531	7.26832418150057	6.99827770286894	7.04195916933653	7.11709790375297
ENSMUSG00000040385	Ppp1ca	11.2538199027134	11.1825076292558	11.1648266042473	11.3872033281013	11.4774868713237	11.1858099488799
ENSMUSG00000040414	Slc25a28	8.02165585751826	8.12938051722638	8.24175132106369	8.20224160826547	8.00216464664932	8.04768364770784
ENSMUSG00000040451	Sgms1	8.74923194529514	8.73720130390264	8.53714011256562	8.94225167296462	8.83354394301793	8.86330509325813
ENSMUSG00000040565	Btaf1	7.94372914604354	8.31277406708146	8.20518716617803	8.27759597419513	8.31454142157821	8.13125411483173
ENSMUSG00000040663	Clcf1	7.14735678640726	7.21921004677553	7.18655222279839	7.15812373304259	7.06591762400799	7.19406889549228
ENSMUSG00000040901	Kcnk18	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734	6.69309390772734
ENSMUSG00000040913	Fbxw4	8.11313866091931	8.2016841993044	8.08079359416076	8.05919984405968	8.10234316239566	8.1150482091113
